x,y,z,diam
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.630000305175781250e+01,1.040000057220458984e+01,-9.000000000000000000e+00,6.500000000000000000e+00
-1.800000000000000000e+01,1.440000057220458984e+01,-8.500000000000000000e+00,5.300000190734863281e+00
-1.900000000000000000e+01,1.590000057220458984e+01,-8.500000000000000000e+00,2.000000000000000000e+00
-2.030000305175781250e+01,1.890000152587890625e+01,-7.700000762939453125e+00,2.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.030000305175781250e+01,1.890000152587890625e+01,-7.700000762939453125e+00,2.000000000000000000e+00
-2.180000305175781250e+01,1.940000152587890625e+01,-8.000000000000000000e+00,1.299999952316284180e+00
-2.330000305175781250e+01,2.190000152587890625e+01,-6.700000762939453125e+00,1.500000000000000000e+00
-2.560000610351562500e+01,2.660000228881835938e+01,-5.000000000000000000e+00,5.000000000000000000e-01
-2.660000610351562500e+01,2.920000076293945312e+01,-3.500000000000000000e+00,5.000000000000000000e-01
-2.700000000000000000e+01,3.040000152587890625e+01,-2.500000000000000000e+00,1.000000000000000000e+00
-2.660000610351562500e+01,3.320000076293945312e+01,-2.000000000000000000e+00,3.000000119209289551e-01
-2.680000305175781250e+01,3.460000228881835938e+01,-2.500000000000000000e+00,3.000000119209289551e-01
-2.730000305175781250e+01,3.860000228881835938e+01,-5.000000000000000000e-01,5.000000000000000000e-01
-3.100000000000000000e+01,4.220000076293945312e+01,1.500000000000000000e+00,1.500000000000000000e+00
-3.280000305175781250e+01,4.490000152587890625e+01,2.700000762939453125e+00,1.000000000000000000e+00
-3.430000305175781250e+01,5.139999771118164062e+01,4.699999809265136719e+00,1.500000000000000000e+00
-3.530000305175781250e+01,5.189999771118164062e+01,6.699999809265136719e+00,1.700000047683715820e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.530000305175781250e+01,5.189999771118164062e+01,6.699999809265136719e+00,1.700000047683715820e+00
-3.480000305175781250e+01,5.239999771118164062e+01,7.000000000000000000e+00,5.000000000000000000e-01
-3.500000000000000000e+01,5.639999771118164062e+01,6.699999809265136719e+00,5.000000000000000000e-01
-3.600000000000000000e+01,6.139999771118164062e+01,7.300000190734863281e+00,1.000000000000000000e+00
-3.760000610351562500e+01,6.539999389648437500e+01,6.699999809265136719e+00,5.000000000000000000e-01
-3.830000305175781250e+01,6.719999694824218750e+01,7.000000000000000000e+00,1.000000000000000000e+00
-3.830000305175781250e+01,7.160000610351562500e+01,5.500000000000000000e+00,1.500000000000000000e+00
-3.930000305175781250e+01,7.560000610351562500e+01,3.000000000000000000e+00,5.000000000000000000e-01
-4.000000000000000000e+01,7.960000610351562500e+01,2.299999237060546875e+00,1.500000000000000000e+00
-4.030000305175781250e+01,8.260000610351562500e+01,-5.000000000000000000e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.530000305175781250e+01,5.189999771118164062e+01,6.699999809265136719e+00,1.700000047683715820e+00
-3.560000610351562500e+01,5.160000228881835938e+01,7.699999809265136719e+00,1.000000000000000000e+00
-3.860000610351562500e+01,5.239999771118164062e+01,1.069999980926513672e+01,3.000000119209289551e-01
-4.260000610351562500e+01,5.539999771118164062e+01,1.550000000000000000e+01,1.000000000000000000e+00
-4.530000305175781250e+01,5.820000076293945312e+01,2.070000076293945312e+01,1.000000000000000000e+00
-4.860000610351562500e+01,5.720000076293945312e+01,2.470000076293945312e+01,2.299999952316284180e+00
-5.260000610351562500e+01,5.689999771118164062e+01,3.250000000000000000e+01,2.000000000000000000e+00
-5.830000305175781250e+01,5.620000076293945312e+01,3.800000000000000000e+01,1.000000000000000000e+00
-6.130000305175781250e+01,5.689999771118164062e+01,3.970000076293945312e+01,1.500000000000000000e+00
-6.580000305175781250e+01,5.839999771118164062e+01,4.350000000000000000e+01,1.299999952316284180e+00
-6.900000000000000000e+01,5.939999771118164062e+01,4.670000076293945312e+01,5.000000000000000000e-01
-7.160000610351562500e+01,5.889999771118164062e+01,4.770000076293945312e+01,1.500000000000000000e+00
-7.380000305175781250e+01,5.689999771118164062e+01,5.070000076293945312e+01,1.299999952316284180e+00
-7.530000305175781250e+01,5.389999771118164062e+01,5.429999923706054688e+01,1.000000000000000000e+00
-7.680000305175781250e+01,5.289999771118164062e+01,5.570000076293945312e+01,1.500000000000000000e+00
-7.960000610351562500e+01,5.090000152587890625e+01,5.670000076293945312e+01,3.000000119209289551e-01
-8.330000305175781250e+01,5.060000228881835938e+01,6.070000076293945312e+01,3.000000119209289551e-01
-8.530000305175781250e+01,4.990000152587890625e+01,6.229999923706054688e+01,5.000000000000000000e-01
-8.830000305175781250e+01,4.960000228881835938e+01,6.550000000000000000e+01,5.000000000000000000e-01
-9.260000610351562500e+01,5.060000228881835938e+01,6.900000000000000000e+01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.030000305175781250e+01,1.890000152587890625e+01,-7.700000762939453125e+00,2.000000000000000000e+00
-1.980000305175781250e+01,1.990000152587890625e+01,-7.700000762939453125e+00,3.000000119209289551e-01
-2.000000000000000000e+01,2.190000152587890625e+01,-7.500000000000000000e+00,1.000000000000000000e+00
-2.060000610351562500e+01,2.540000152587890625e+01,-8.000000000000000000e+00,1.000000000000000000e+00
-2.200000000000000000e+01,3.040000152587890625e+01,-9.299999237060546875e+00,1.000000000000000000e+00
-2.230000305175781250e+01,3.590000152587890625e+01,-9.000000000000000000e+00,1.000000000000000000e+00
-2.380000305175781250e+01,4.290000152587890625e+01,-1.070000076293945312e+01,2.000000000000000000e+00
-2.500000000000000000e+01,4.860000228881835938e+01,-1.350000000000000000e+01,1.000000000000000000e+00
-2.630000305175781250e+01,5.360000228881835938e+01,-1.500000000000000000e+01,2.299999952316284180e+00
-2.830000305175781250e+01,5.960000228881835938e+01,-1.800000000000000000e+01,3.000000119209289551e-01
-2.900000000000000000e+01,6.689999389648437500e+01,-2.070000076293945312e+01,1.000000000000000000e+00
-3.080000305175781250e+01,7.389999389648437500e+01,-2.529999923706054688e+01,1.500000000000000000e+00
-3.360000610351562500e+01,7.919999694824218750e+01,-2.870000076293945312e+01,1.700000047683715820e+00
-3.730000305175781250e+01,8.219999694824218750e+01,-3.170000076293945312e+01,1.000000000000000000e+00
-4.180000305175781250e+01,8.360000610351562500e+01,-3.470000076293945312e+01,3.000000119209289551e-01
-4.760000610351562500e+01,8.519999694824218750e+01,-3.870000076293945312e+01,1.299999952316284180e+00
-5.100000000000000000e+01,8.489999389648437500e+01,-3.870000076293945312e+01,1.000000000000000000e+00
-5.600000000000000000e+01,8.619999694824218750e+01,-4.029999923706054688e+01,1.299999952316284180e+00
-6.000000000000000000e+01,8.939999389648437500e+01,-4.100000000000000000e+01,1.000000000000000000e+00
-6.500000000000000000e+01,9.189999389648437500e+01,-4.150000000000000000e+01,1.000000000000000000e+00
-7.000000000000000000e+01,9.319999694824218750e+01,-4.229999923706054688e+01,5.000000000000000000e-01
-7.460000610351562500e+01,9.419999694824218750e+01,-4.229999923706054688e+01,1.299999952316284180e+00
-7.900000000000000000e+01,9.639999389648437500e+01,-4.350000000000000000e+01,1.500000000000000000e+00
-8.180000305175781250e+01,9.960000610351562500e+01,-4.469999694824218750e+01,3.000000119209289551e-01
-8.600000000000000000e+01,1.026000061035156250e+02,-4.630000305175781250e+01,5.000000000000000000e-01
-8.960000610351562500e+01,1.048999938964843750e+02,-4.630000305175781250e+01,1.299999952316284180e+00
-9.300000000000000000e+01,1.093999938964843750e+02,-4.669999694824218750e+01,5.000000000000000000e-01
-9.730000305175781250e+01,1.138999938964843750e+02,-4.730000305175781250e+01,1.000000000000000000e+00
-9.960000610351562500e+01,1.155999908447265625e+02,-4.700000000000000000e+01,5.000000000000000000e-01
-1.026000061035156250e+02,1.181999969482421875e+02,-4.700000000000000000e+01,5.000000000000000000e-01
-1.070000000000000000e+02,1.215999908447265625e+02,-4.669999694824218750e+01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.630000305175781250e+01,1.040000057220458984e+01,-9.000000000000000000e+00,6.500000000000000000e+00
-2.130000305175781250e+01,1.159999942779541016e+01,-9.000000000000000000e+00,6.500000000000000000e+00
-2.530000305175781250e+01,1.219999980926513672e+01,-1.050000000000000000e+01,4.699999809265136719e+00
-2.660000610351562500e+01,1.259999942779541016e+01,-1.070000076293945312e+01,5.699999809265136719e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.660000610351562500e+01,1.259999942779541016e+01,-1.070000076293945312e+01,5.699999809265136719e+00
-2.700000000000000000e+01,1.519999980926513672e+01,-1.350000000000000000e+01,1.299999952316284180e+00
-2.880000305175781250e+01,1.740000152587890625e+01,-1.550000000000000000e+01,1.000000000000000000e+00
-3.160000610351562500e+01,2.160000228881835938e+01,-2.129999923706054688e+01,1.500000000000000000e+00
-3.460000610351562500e+01,2.560000228881835938e+01,-2.800000000000000000e+01,1.500000000000000000e+00
-3.760000610351562500e+01,3.120000076293945312e+01,-3.529999923706054688e+01,1.000000000000000000e+00
-4.000000000000000000e+01,3.590000152587890625e+01,-4.229999923706054688e+01,1.500000000000000000e+00
-4.130000305175781250e+01,3.990000152587890625e+01,-4.600000000000000000e+01,1.500000000000000000e+00
-4.480000305175781250e+01,4.620000076293945312e+01,-5.150000000000000000e+01,1.700000047683715820e+00
-4.700000000000000000e+01,5.160000228881835938e+01,-5.530000305175781250e+01,5.000000000000000000e-01
-5.000000000000000000e+01,5.660000228881835938e+01,-5.969999694824218750e+01,2.000000000000000000e+00
-5.080000305175781250e+01,5.620000076293945312e+01,-6.169999694824218750e+01,1.000000000000000000e+00
-5.360000610351562500e+01,5.960000228881835938e+01,-6.469999694824218750e+01,1.000000000000000000e+00
-5.530000305175781250e+01,6.289999771118164062e+01,-6.800000000000000000e+01,2.500000000000000000e+00
-6.000000000000000000e+01,6.320000076293945312e+01,-7.330000305175781250e+01,5.000000000000000000e-01
-6.500000000000000000e+01,6.360000228881835938e+01,-7.569999694824218750e+01,1.500000000000000000e+00
-6.930000305175781250e+01,6.689999389648437500e+01,-8.000000000000000000e+01,1.000000000000000000e+00
-7.360000610351562500e+01,7.289999389648437500e+01,-8.330000305175781250e+01,1.000000000000000000e+00
-7.700000000000000000e+01,7.789999389648437500e+01,-8.469999694824218750e+01,1.000000000000000000e+00
-7.800000000000000000e+01,8.139999389648437500e+01,-8.950000000000000000e+01,1.000000000000000000e+00
-8.300000000000000000e+01,8.939999389648437500e+01,-9.650000000000000000e+01,5.000000000000000000e-01
-8.400000000000000000e+01,9.219999694824218750e+01,-9.850000000000000000e+01,5.000000000000000000e-01
-8.580000305175781250e+01,9.589999389648437500e+01,-1.030000000000000000e+02,5.000000000000000000e-01
-8.530000305175781250e+01,1.001999969482421875e+02,-1.036999969482421875e+02,3.000000119209289551e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.660000610351562500e+01,1.259999942779541016e+01,-1.070000076293945312e+01,5.699999809265136719e+00
-2.830000305175781250e+01,1.290000057220458984e+01,-1.029999923706054688e+01,4.500000000000000000e+00
-3.380000305175781250e+01,1.340000057220458984e+01,-1.000000000000000000e+01,4.500000000000000000e+00
-3.500000000000000000e+01,1.340000057220458984e+01,-1.050000000000000000e+01,4.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.500000000000000000e+01,1.340000057220458984e+01,-1.050000000000000000e+01,4.000000000000000000e+00
-3.560000610351562500e+01,1.419999980926513672e+01,-5.500000000000000000e+00,3.000000119209289551e-01
-3.630000305175781250e+01,1.540000057220458984e+01,-4.000000000000000000e+00,5.000000000000000000e-01
-3.980000305175781250e+01,1.940000152587890625e+01,-2.000000000000000000e+00,1.000000000000000000e+00
-4.080000305175781250e+01,2.690000152587890625e+01,0.000000000000000000e+00,1.000000000000000000e+00
-4.300000000000000000e+01,3.040000152587890625e+01,2.700000762939453125e+00,1.000000000000000000e+00
-4.680000305175781250e+01,3.220000076293945312e+01,1.000000000000000000e+01,1.000000000000000000e+00
-5.180000305175781250e+01,3.320000076293945312e+01,1.400000000000000000e+01,2.000000000000000000e+00
-5.580000305175781250e+01,3.290000152587890625e+01,1.770000076293945312e+01,1.500000000000000000e+00
-5.980000305175781250e+01,3.360000228881835938e+01,1.970000076293945312e+01,1.000000000000000000e+00
-6.360000610351562500e+01,3.290000152587890625e+01,2.529999923706054688e+01,1.500000000000000000e+00
-6.780000305175781250e+01,3.360000228881835938e+01,2.829999923706054688e+01,1.000000000000000000e+00
-7.130000305175781250e+01,3.360000228881835938e+01,3.129999923706054688e+01,1.000000000000000000e+00
-7.680000305175781250e+01,3.460000228881835938e+01,3.829999923706054688e+01,1.000000000000000000e+00
-7.880000305175781250e+01,3.520000076293945312e+01,4.200000000000000000e+01,1.000000000000000000e+00
-8.430000305175781250e+01,3.620000076293945312e+01,4.629999923706054688e+01,1.299999952316284180e+00
-8.780000305175781250e+01,3.740000152587890625e+01,4.770000076293945312e+01,1.000000000000000000e+00
-9.060000610351562500e+01,3.860000228881835938e+01,4.929999923706054688e+01,1.000000000000000000e+00
-9.500000000000000000e+01,4.060000228881835938e+01,5.229999923706054688e+01,1.000000000000000000e+00
-1.003000030517578125e+02,4.420000076293945312e+01,5.529999923706054688e+01,1.299999952316284180e+00
-1.033000030517578125e+02,4.620000076293945312e+01,5.950000000000000000e+01,5.000000000000000000e-01
-1.076000061035156250e+02,4.860000228881835938e+01,6.370000076293945312e+01,3.000000119209289551e-01
-1.118000030517578125e+02,5.040000152587890625e+01,6.550000000000000000e+01,1.000000000000000000e+00
-1.173000030517578125e+02,5.220000076293945312e+01,6.600000000000000000e+01,1.000000000000000000e+00
-1.223000030517578125e+02,5.339999771118164062e+01,6.669999694824218750e+01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.500000000000000000e+01,1.340000057220458984e+01,-1.050000000000000000e+01,4.000000000000000000e+00
-3.580000305175781250e+01,1.319999980926513672e+01,-1.029999923706054688e+01,4.000000000000000000e+00
-3.860000610351562500e+01,1.140000057220458984e+01,-1.150000000000000000e+01,3.000000119209289551e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.860000610351562500e+01,1.140000057220458984e+01,-1.150000000000000000e+01,3.000000119209289551e-01
-4.030000305175781250e+01,1.140000057220458984e+01,-1.129999923706054688e+01,3.299999952316284180e+00
-4.130000305175781250e+01,1.059999942779541016e+01,-1.200000000000000000e+01,1.000000000000000000e+00
-4.300000000000000000e+01,6.599999427795410156e+00,-1.429999923706054688e+01,1.299999952316284180e+00
-4.460000610351562500e+01,2.899999618530273438e+00,-1.900000000000000000e+01,3.000000119209289551e-01
-4.760000610351562500e+01,3.999996185302734375e-01,-2.670000076293945312e+01,1.500000000000000000e+00
-4.880000305175781250e+01,-4.600000381469726562e+00,-3.129999923706054688e+01,1.500000000000000000e+00
-5.200000000000000000e+01,-6.100000381469726562e+00,-3.570000076293945312e+01,1.500000000000000000e+00
-5.430000305175781250e+01,-6.400000095367431641e+00,-3.670000076293945312e+01,1.000000000000000000e+00
-5.730000305175781250e+01,-7.600000381469726562e+00,-3.729999923706054688e+01,1.000000000000000000e+00
-5.900000000000000000e+01,-8.800000190734863281e+00,-3.929999923706054688e+01,5.000000000000000000e-01
-6.160000610351562500e+01,-9.399999618530273438e+00,-4.170000076293945312e+01,1.000000000000000000e+00
-6.430000305175781250e+01,-1.060000038146972656e+01,-4.430000305175781250e+01,1.000000000000000000e+00
